"Utterance","Speaker","Dialogue_ID","Start_Time","End_Time","Wav_Path","Video_Path","Emotion"
"[Previous] Riley: Hey.  How's it going?  I haven't seen you in awhile. </s></s> Alex: Pretty good Susanna. </s></s> Riley: What's going on Joe? </s></s> [Current] Alex: Guess who got into U.S.C.?","Ses03M_impro07_M002","Ses03M_impro07","12.42","17.0","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M002.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Riley: Hey.  How's it going?  I haven't seen you in awhile. </s></s> Alex: Pretty good Susanna. </s></s> Riley: What's going on Joe? </s></s> Alex: Guess who got into U.S.C.? </s></s> [Current] Alex: Me. Yeah, I did.","Ses03M_impro07_M003","Ses03M_impro07","17.14","21.0","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M003.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Riley: Hey.  How's it going?  I haven't seen you in awhile. </s></s> Alex: Pretty good Susanna. </s></s> Riley: What's going on Joe? </s></s> Alex: Guess who got into U.S.C.? </s></s> Alex: Me. Yeah, I did. </s></s> [Current] Alex: Yeah.","Ses03M_impro07_M004","Ses03M_impro07","21.04","22.41","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M004.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: Pretty good Susanna. </s></s> Riley: What's going on Joe? </s></s> Alex: Guess who got into U.S.C.? </s></s> Alex: Me. Yeah, I did. </s></s> Alex: Yeah. </s></s> [Current] Alex: I got into the...","Ses03M_impro07_M005","Ses03M_impro07","22.63","24.52","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M005.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Riley: What's going on Joe? </s></s> Alex: Guess who got into U.S.C.? </s></s> Alex: Me. Yeah, I did. </s></s> Alex: Yeah. </s></s> Alex: I got into the... </s></s> [Current] Alex: I got into cinema production.","Ses03M_impro07_M006","Ses03M_impro07","24.5925","27.41","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M006.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: Guess who got into U.S.C.? </s></s> Alex: Me. Yeah, I did. </s></s> Alex: Yeah. </s></s> Alex: I got into the... </s></s> Alex: I got into cinema production. </s></s> [Current] Alex: Yeah.","Ses03M_impro07_M007","Ses03M_impro07","27.9125","28.4975","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M007.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: Me. Yeah, I did. </s></s> Alex: Yeah. </s></s> Alex: I got into the... </s></s> Alex: I got into cinema production. </s></s> Alex: Yeah. </s></s> [Current] Alex: No.  It's like it's harder than getting into Harvard.","Ses03M_impro07_M008","Ses03M_impro07","29.42","33.34","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M008.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: Yeah. </s></s> Alex: I got into the... </s></s> Alex: I got into cinema production. </s></s> Alex: Yeah. </s></s> Alex: No.  It's like it's harder than getting into Harvard. </s></s> [Current] Alex: What does that mean?","Ses03M_impro07_M009","Ses03M_impro07","38.27","39.77","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M009.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","neu"
"[Previous] Alex: I got into the... </s></s> Alex: I got into cinema production. </s></s> Alex: Yeah. </s></s> Alex: No.  It's like it's harder than getting into Harvard. </s></s> Alex: What does that mean? </s></s> [Current] Riley: You're going to be here and I'm going to be in LA so we can be together now.  I mean we can be in the same city.","Ses03M_impro07_F006","Ses03M_impro07","39.28","45.725","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F006.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: I got into cinema production. </s></s> Alex: Yeah. </s></s> Alex: No.  It's like it's harder than getting into Harvard. </s></s> Alex: What does that mean? </s></s> Riley: You're going to be here and I'm going to be in LA so we can be together now.  I mean we can be in the same city. </s></s> [Current] Alex: Holy shit...","Ses03M_impro07_M010","Ses03M_impro07","45.47","47.15","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M010.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: Yeah. </s></s> Alex: No.  It's like it's harder than getting into Harvard. </s></s> Alex: What does that mean? </s></s> Riley: You're going to be here and I'm going to be in LA so we can be together now.  I mean we can be in the same city. </s></s> Alex: Holy shit... </s></s> [Current] Riley: We can party.  We can have fun.","Ses03M_impro07_F007","Ses03M_impro07","45.92","48.36","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F007.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: No.  It's like it's harder than getting into Harvard. </s></s> Alex: What does that mean? </s></s> Riley: You're going to be here and I'm going to be in LA so we can be together now.  I mean we can be in the same city. </s></s> Alex: Holy shit... </s></s> Riley: We can party.  We can have fun. </s></s> [Current] Alex: This will be like high school but even better.","Ses03M_impro07_M011","Ses03M_impro07","47.91","50.96","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M011.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: What does that mean? </s></s> Riley: You're going to be here and I'm going to be in LA so we can be together now.  I mean we can be in the same city. </s></s> Alex: Holy shit... </s></s> Riley: We can party.  We can have fun. </s></s> Alex: This will be like high school but even better. </s></s> [Current] Riley: Yeah.  Hopefully it won't be like high school.","Ses03M_impro07_F008","Ses03M_impro07","50.62","53.06","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F008.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","hap"
"[Previous] Riley: You're going to be here and I'm going to be in LA so we can be together now.  I mean we can be in the same city. </s></s> Alex: Holy shit... </s></s> Riley: We can party.  We can have fun. </s></s> Alex: This will be like high school but even better. </s></s> Riley: Yeah.  Hopefully it won't be like high school. </s></s> [Current] Riley: Oh man I am so proud of you, that is...how did you get...I mean what did you do?  How did you find out or what...?","Ses03M_impro07_F009","Ses03M_impro07","53.81","60.64","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F009.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: Holy shit... </s></s> Riley: We can party.  We can have fun. </s></s> Alex: This will be like high school but even better. </s></s> Riley: Yeah.  Hopefully it won't be like high school. </s></s> Riley: Oh man I am so proud of you, that is...how did you get...I mean what did you do?  How did you find out or what...? </s></s> [Current] Alex: I-I came home and my mom was like Joe uh-","Ses03M_impro07_M012","Ses03M_impro07","60.26","66.5775","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M012.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","hap"
"[Previous] Riley: We can party.  We can have fun. </s></s> Alex: This will be like high school but even better. </s></s> Riley: Yeah.  Hopefully it won't be like high school. </s></s> Riley: Oh man I am so proud of you, that is...how did you get...I mean what did you do?  How did you find out or what...? </s></s> Alex: I-I came home and my mom was like Joe uh- </s></s> [Current] Alex: I have some bad news.  I was like what?  She's like not really you got into U.S.C. and I was like, I was like oh my God.  I was about to tear my own hair out.","Ses03M_impro07_M013","Ses03M_impro07","66.62","74.82","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M013.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: This will be like high school but even better. </s></s> Riley: Yeah.  Hopefully it won't be like high school. </s></s> Riley: Oh man I am so proud of you, that is...how did you get...I mean what did you do?  How did you find out or what...? </s></s> Alex: I-I came home and my mom was like Joe uh- </s></s> Alex: I have some bad news.  I was like what?  She's like not really you got into U.S.C. and I was like, I was like oh my God.  I was about to tear my own hair out. </s></s> [Current] Riley: Oh man.","Ses03M_impro07_F010","Ses03M_impro07","73.7","75.255","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F010.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","hap"
"[Previous] Riley: Yeah.  Hopefully it won't be like high school. </s></s> Riley: Oh man I am so proud of you, that is...how did you get...I mean what did you do?  How did you find out or what...? </s></s> Alex: I-I came home and my mom was like Joe uh- </s></s> Alex: I have some bad news.  I was like what?  She's like not really you got into U.S.C. and I was like, I was like oh my God.  I was about to tear my own hair out. </s></s> Riley: Oh man. </s></s> [Current] Alex: Yeah.  This is so crazy.  I mean I didn't get into any other school but I got into the school I wanted.","Ses03M_impro07_M014","Ses03M_impro07","74.89","81.26","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M014.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","hap"
"[Previous] Riley: Oh man I am so proud of you, that is...how did you get...I mean what did you do?  How did you find out or what...? </s></s> Alex: I-I came home and my mom was like Joe uh- </s></s> Alex: I have some bad news.  I was like what?  She's like not really you got into U.S.C. and I was like, I was like oh my God.  I was about to tear my own hair out. </s></s> Riley: Oh man. </s></s> Alex: Yeah.  This is so crazy.  I mean I didn't get into any other school but I got into the school I wanted. </s></s> [Current] Riley: Did you say yes yet?  I mean have you sent in your answer?","Ses03M_impro07_F011","Ses03M_impro07","81.0","85.07","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F011.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","hap"
"[Previous] Alex: I-I came home and my mom was like Joe uh- </s></s> Alex: I have some bad news.  I was like what?  She's like not really you got into U.S.C. and I was like, I was like oh my God.  I was about to tear my own hair out. </s></s> Riley: Oh man. </s></s> Alex: Yeah.  This is so crazy.  I mean I didn't get into any other school but I got into the school I wanted. </s></s> Riley: Did you say yes yet?  I mean have you sent in your answer? </s></s> [Current] Alex: Oh my God the first minute I got it I sent it back in.","Ses03M_impro07_M015","Ses03M_impro07","83.7","87.66","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M015.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: I have some bad news.  I was like what?  She's like not really you got into U.S.C. and I was like, I was like oh my God.  I was about to tear my own hair out. </s></s> Riley: Oh man. </s></s> Alex: Yeah.  This is so crazy.  I mean I didn't get into any other school but I got into the school I wanted. </s></s> Riley: Did you say yes yet?  I mean have you sent in your answer? </s></s> Alex: Oh my God the first minute I got it I sent it back in. </s></s> [Current] Riley: All right.","Ses03M_impro07_F012","Ses03M_impro07","86.77","88.37","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F012.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","hap"
"[Previous] Riley: Oh man. </s></s> Alex: Yeah.  This is so crazy.  I mean I didn't get into any other school but I got into the school I wanted. </s></s> Riley: Did you say yes yet?  I mean have you sent in your answer? </s></s> Alex: Oh my God the first minute I got it I sent it back in. </s></s> Riley: All right. </s></s> [Current] Alex: So...","Ses03M_impro07_M016","Ses03M_impro07","87.82","89.59","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M016.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: Yeah.  This is so crazy.  I mean I didn't get into any other school but I got into the school I wanted. </s></s> Riley: Did you say yes yet?  I mean have you sent in your answer? </s></s> Alex: Oh my God the first minute I got it I sent it back in. </s></s> Riley: All right. </s></s> Alex: So... </s></s> [Current] Riley: This is so great, you know, because I gone fit on downtown so I'm going to be like right here.  I think I'm going to be living at City Lights downtown.","Ses03M_impro07_F013","Ses03M_impro07","88.99","97.0","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F013.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","hap"
"[Previous] Riley: Did you say yes yet?  I mean have you sent in your answer? </s></s> Alex: Oh my God the first minute I got it I sent it back in. </s></s> Riley: All right. </s></s> Alex: So... </s></s> Riley: This is so great, you know, because I gone fit on downtown so I'm going to be like right here.  I think I'm going to be living at City Lights downtown. </s></s> [Current] Alex: This is so exciting.  This is like a new chapter in our lives.","Ses03M_impro07_M017","Ses03M_impro07","95.47","99.15","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M017.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: Oh my God the first minute I got it I sent it back in. </s></s> Riley: All right. </s></s> Alex: So... </s></s> Riley: This is so great, you know, because I gone fit on downtown so I'm going to be like right here.  I think I'm going to be living at City Lights downtown. </s></s> Alex: This is so exciting.  This is like a new chapter in our lives. </s></s> [Current] Riley: Yeah, it really is.","Ses03M_impro07_F014","Ses03M_impro07","98.78","101.55","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F014.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","hap"
"[Previous] Riley: All right. </s></s> Alex: So... </s></s> Riley: This is so great, you know, because I gone fit on downtown so I'm going to be like right here.  I think I'm going to be living at City Lights downtown. </s></s> Alex: This is so exciting.  This is like a new chapter in our lives. </s></s> Riley: Yeah, it really is. </s></s> [Current] Alex: We're doing what we want to do, then four years later we're going to be working professionals, making money, sipping martinis every day.","Ses03M_impro07_M018","Ses03M_impro07","100.02","107.63","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M018.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: So... </s></s> Riley: This is so great, you know, because I gone fit on downtown so I'm going to be like right here.  I think I'm going to be living at City Lights downtown. </s></s> Alex: This is so exciting.  This is like a new chapter in our lives. </s></s> Riley: Yeah, it really is. </s></s> Alex: We're doing what we want to do, then four years later we're going to be working professionals, making money, sipping martinis every day. </s></s> [Current] Riley: Man I'm just so happy for you.  I just--","Ses03M_impro07_F016","Ses03M_impro07","107.74","111.64","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F016.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Riley: This is so great, you know, because I gone fit on downtown so I'm going to be like right here.  I think I'm going to be living at City Lights downtown. </s></s> Alex: This is so exciting.  This is like a new chapter in our lives. </s></s> Riley: Yeah, it really is. </s></s> Alex: We're doing what we want to do, then four years later we're going to be working professionals, making money, sipping martinis every day. </s></s> Riley: Man I'm just so happy for you.  I just-- </s></s> [Current] Alex: Thank you","Ses03M_impro07_M019","Ses03M_impro07","111.19","112.78","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M019.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: This is so exciting.  This is like a new chapter in our lives. </s></s> Riley: Yeah, it really is. </s></s> Alex: We're doing what we want to do, then four years later we're going to be working professionals, making money, sipping martinis every day. </s></s> Riley: Man I'm just so happy for you.  I just-- </s></s> Alex: Thank you </s></s> [Current] Riley: Well, I'm happy for you but I'm happy for me cause that means you're going to stay.","Ses03M_impro07_F017","Ses03M_impro07","111.91","116.27","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F017.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","hap"
"[Previous] Riley: Yeah, it really is. </s></s> Alex: We're doing what we want to do, then four years later we're going to be working professionals, making money, sipping martinis every day. </s></s> Riley: Man I'm just so happy for you.  I just-- </s></s> Alex: Thank you </s></s> Riley: Well, I'm happy for you but I'm happy for me cause that means you're going to stay. </s></s> [Current] Alex: And tonight my parents want to take me out to sushi and they said I could bring you.","Ses03M_impro07_M020","Ses03M_impro07","115.65","121.05","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M020.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: We're doing what we want to do, then four years later we're going to be working professionals, making money, sipping martinis every day. </s></s> Riley: Man I'm just so happy for you.  I just-- </s></s> Alex: Thank you </s></s> Riley: Well, I'm happy for you but I'm happy for me cause that means you're going to stay. </s></s> Alex: And tonight my parents want to take me out to sushi and they said I could bring you. </s></s> [Current] Riley: Oh great. I would love to go.","Ses03M_impro07_F018","Ses03M_impro07","120.71","124.11","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F018.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Riley: Man I'm just so happy for you.  I just-- </s></s> Alex: Thank you </s></s> Riley: Well, I'm happy for you but I'm happy for me cause that means you're going to stay. </s></s> Alex: And tonight my parents want to take me out to sushi and they said I could bring you. </s></s> Riley: Oh great. I would love to go. </s></s> [Current] Alex: Yeah.","Ses03M_impro07_M021","Ses03M_impro07","121.58","122.87","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M021.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","hap"
"[Previous] Alex: Thank you </s></s> Riley: Well, I'm happy for you but I'm happy for me cause that means you're going to stay. </s></s> Alex: And tonight my parents want to take me out to sushi and they said I could bring you. </s></s> Riley: Oh great. I would love to go. </s></s> Alex: Yeah. </s></s> [Current] Alex: Yeah and they said get whatever you want and...","Ses03M_impro07_M022","Ses03M_impro07","123.26","127.07","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M022.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Riley: Well, I'm happy for you but I'm happy for me cause that means you're going to stay. </s></s> Alex: And tonight my parents want to take me out to sushi and they said I could bring you. </s></s> Riley: Oh great. I would love to go. </s></s> Alex: Yeah. </s></s> Alex: Yeah and they said get whatever you want and... </s></s> [Current] Riley: Mmmm some miso soup.","Ses03M_impro07_F019","Ses03M_impro07","125.51","127.85","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F019.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","hap"
"[Previous] Alex: And tonight my parents want to take me out to sushi and they said I could bring you. </s></s> Riley: Oh great. I would love to go. </s></s> Alex: Yeah. </s></s> Alex: Yeah and they said get whatever you want and... </s></s> Riley: Mmmm some miso soup. </s></s> [Current] Alex: Some miso soup.  You can get whatever.  You can get a vat full of miso soup.  God.","Ses03M_impro07_M023","Ses03M_impro07","127.28","132.4475","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M023.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Riley: Oh great. I would love to go. </s></s> Alex: Yeah. </s></s> Alex: Yeah and they said get whatever you want and... </s></s> Riley: Mmmm some miso soup. </s></s> Alex: Some miso soup.  You can get whatever.  You can get a vat full of miso soup.  God. </s></s> [Current] Riley: Ah man.","Ses03M_impro07_F020","Ses03M_impro07","132.02","133.89","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F020.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","hap"
"[Previous] Alex: Yeah. </s></s> Alex: Yeah and they said get whatever you want and... </s></s> Riley: Mmmm some miso soup. </s></s> Alex: Some miso soup.  You can get whatever.  You can get a vat full of miso soup.  God. </s></s> Riley: Ah man. </s></s> [Current] Alex: This is going to be so great.  I have so many great ideas.","Ses03M_impro07_M024","Ses03M_impro07","132.89","135.38","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M024.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","exc"
"[Previous] Alex: Yeah and they said get whatever you want and... </s></s> Riley: Mmmm some miso soup. </s></s> Alex: Some miso soup.  You can get whatever.  You can get a vat full of miso soup.  God. </s></s> Riley: Ah man. </s></s> Alex: This is going to be so great.  I have so many great ideas. </s></s> [Current] Alex: It took them, oh man, it took them like, I mean what it's like April now and any letters that come in April are usually the rejection letters so I was just like...","Ses03M_impro07_M025","Ses03M_impro07","140.91","149.56","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M025.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","hap"
"[Previous] Riley: Mmmm some miso soup. </s></s> Alex: Some miso soup.  You can get whatever.  You can get a vat full of miso soup.  God. </s></s> Riley: Ah man. </s></s> Alex: This is going to be so great.  I have so many great ideas. </s></s> Alex: It took them, oh man, it took them like, I mean what it's like April now and any letters that come in April are usually the rejection letters so I was just like... </s></s> [Current] Riley: Oh my God.  I am so proud of you.","Ses03M_impro07_F023","Ses03M_impro07","150.97","154.26","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F023.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro07.avi","neu"
"[Current] Alex: Hello?","Ses03M_impro08b_M000","Ses03M_impro08b","15.12","17.52","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M000.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro08b.avi","neu"
"[Previous] Alex: Hello? </s></s> [Current] Riley: Oh God I finally got...you know how long I've been waiting on line?  You put on hold for like five hours.  Geez.","Ses03M_impro08b_F001","Ses03M_impro08b","17.54","25.32","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F001.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro08b.avi","fru"
"[Previous] Alex: Hello? </s></s> Riley: Oh God I finally got...you know how long I've been waiting on line?  You put on hold for like five hours.  Geez. </s></s> [Current] Alex: I'm sorry ma'am.  What's the nature of your problem?  But first can I get you to tell me your first and last name?","Ses03M_impro08b_M001","Ses03M_impro08b","24.13","31.92","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M001.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03M_impro08b.avi","neu"
